,ClientID,DistID,ClientAge,Gender,DisponentID,AccountID,DspType,CardID,CardType,CrdIssueDate,DistName,Region,Inhabitants,Municipalities<499,Muncipalities<500_1999,Municipalities<2000_9999,Municipalities<10000,NumCities,RatioUrban,AvgSalary,UnempRate95,UnempRate96,Entrep1000Inhab,Crimes95,Crimes96,AccDistID,StatementFreq,AccOpenedOn,DaysAccOpenedOn,OrderFrequency,FreqOrdLease,FreqOrdHousing,FreqOrdInsurance,MValLease,MValHousing,MValInsurance,LoanID,LoanDate,LoanAmount,LoanDuration,MonthlyLoanPymt,LoanStatus,DaysLoan,TransactionRecency,LOR,TransactionFrequency,MValTrnCred,MValTrnWDR,CustomerType
2617,2769,69,62.673972602739724,M,2769,2288,OWNER,,,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358,69,MONTHLY,1996-01-01,1095,1.0,0.0,1.0,0.0,,32767.0,,,,,,,,,1,1095,199,11319.12027027027,6055.9488,
2618,2770,1,45.515068493150686,M,2770,2289,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-03-07,1161,1.0,0.0,1.0,0.0,,32768.0,,,,,,,,,1,1029,185,8418.889855072466,4674.049999999999,
2619,2771,37,79.23835616438356,M,2771,2290,OWNER,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,MONTHLY,1996-10-22,1390,1.0,0.0,1.0,0.0,,32769.0,,,,,,,,,1,800,121,3320.58,2147.769014084507,
2620,2772,37,77.03287671232877,F,2772,2290,DISPONENT,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,MONTHLY,1996-10-22,1390,1.0,0.0,1.0,0.0,,32769.0,,,,,,,,,1,800,121,3320.58,2147.769014084507,
2621,2773,49,80.35616438356165,F,2773,2291,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,49,MONTHLY,1996-07-27,1303,1.0,0.0,1.0,0.0,,32770.0,,,,,,,,,1,887,134,3386.2508771929824,2294.290909090909,
2622,2774,49,78.9068493150685,M,2774,2291,DISPONENT,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,49,MONTHLY,1996-07-27,1303,1.0,0.0,1.0,0.0,,32770.0,,,,,,,,,1,887,134,3386.2508771929824,2294.290909090909,
2623,2775,41,21.495890410958904,F,2775,2292,OWNER,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,41,MONTHLY,1995-06-29,909,3.0,0.0,1.0,1.0,,32771.0,32773.0,,,,,,,,1,1281,320,1701.4214953271028,761.8741784037559,
2624,2776,31,65.61369863013698,F,2776,2293,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1993-02-13,43,1.0,0.0,1.0,0.0,,32774.0,,,,,,,,,1,2147,354,3480.9065217391303,2021.3842592592594,
2625,2777,46,29.783561643835615,F,2777,2294,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,MONTHLY,1996-09-29,1367,1.0,0.0,1.0,0.0,,32775.0,,,,,,,,,1,823,139,7466.242857142856,4732.038554216867,
2626,2778,57,35.652054794520545,M,2778,2295,OWNER,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,57,MONTHLY,1996-06-25,1271,,,,,,,,,,,,,,,1,919,176,15274.096153846154,10785.64523809524,
2627,2779,29,51.6958904109589,M,2779,2296,OWNER,439.0,classic,1998-07-23,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,MONTHLY,1997-11-05,1769,1.0,0.0,1.0,0.0,,32776.0,,,,,,,,,1,421,66,11882.331034482759,8168.686486486484,
2628,2780,29,52.99452054794521,F,2780,2296,DISPONENT,,,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,MONTHLY,1997-11-05,1769,1.0,0.0,1.0,0.0,,32776.0,,,,,,,,,1,421,66,11882.331034482759,8168.686486486484,
2629,2781,46,39.134246575342466,F,2781,2297,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,MONTHLY,1995-06-18,898,3.0,0.0,1.0,1.0,,32777.0,32779.0,,,,,,,,1,1292,276,2462.9451612903226,1136.897267759563,
2630,2782,31,59.33972602739726,M,2782,2298,OWNER,440.0,classic,1998-07-07,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1993-07-03,183,1.0,0.0,1.0,0.0,,32780.0,,,,,,,,,1,2007,363,11821.226315789474,6573.654782608696,
2631,2783,1,59.57260273972603,M,2783,2299,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1997-01-21,1481,,,,,,,,,,,,,,,1,709,107,4263.045999999999,3402.856140350877,
2632,2784,36,41.465753424657535,F,2784,2300,OWNER,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,MONTHLY,1997-01-13,1473,,,,,,,,,,,,,,,208,510,15,2644.4444444444443,2316.6666666666665,
2633,2785,22,37.45205479452055,M,2785,2301,OWNER,441.0,classic,1996-11-05,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089,1117,22,MONTHLY,1995-10-10,1012,1.0,0.0,1.0,0.0,,32781.0,,,,,,,,,1,1178,214,10892.767088607594,5856.591111111111,
2634,2786,24,48.1972602739726,M,2786,2302,OWNER,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,24,MONTHLY,1993-09-10,252,2.0,0.0,1.0,0.0,,32782.0,,,,,,,,,1,1938,413,6805.514615384614,3027.4007067137804,
2635,2787,41,23.23013698630137,F,2787,2303,OWNER,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,41,MONTHLY,1996-11-24,1423,1.0,0.0,1.0,0.0,,32784.0,,,,,,,,,1,767,134,10756.392156862745,6153.060240963855,
2636,2788,49,48.23013698630137,F,2788,2304,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,49,MONTHLY,1996-02-19,1144,,,,,,,,,,,,,,,1,1046,130,13647.145762711865,10858.406451612902,
2637,2789,1,48.05205479452055,F,2789,2305,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-12-11,344,,,,,,,,,,,,,,,24,1823,299,2159.6422413793102,1467.9021857923499,
2638,2790,16,24.90684931506849,M,2790,2306,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,38,MONTHLY,1993-12-08,341,2.0,0.0,1.0,0.0,,32786.0,,,,,,,,,1,1849,413,6841.0796875,2897.343859649123,
2639,2791,60,78.27945205479452,M,2791,2307,OWNER,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,60,MONTHLY,1995-07-12,922,2.0,0.0,2.0,0.0,,32788.5,,,,,,,,,1,1268,229,2605.8894117647064,1379.0500000000002,
2640,2794,18,34.964383561643835,M,2794,2309,OWNER,,,,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,18,MONTHLY,1995-12-03,1066,1.0,0.0,1.0,0.0,,32794.0,,,,,,,,,1,1124,203,9026.747368421053,5137.31653543307,
2641,2795,18,31.73972602739726,F,2795,2309,DISPONENT,,,,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,18,MONTHLY,1995-12-03,1066,1.0,0.0,1.0,0.0,,32794.0,,,,,,,,,1,1124,203,9026.747368421053,5137.31653543307,
2642,2796,15,25.53698630136986,M,2796,2310,OWNER,442.0,classic,1998-12-26,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,15,MONTHLY,1995-07-19,929,1.0,0.0,1.0,0.0,,32795.0,,,,,,,,,1,1261,230,4021.593,2610.373846153846,
2643,2797,28,49.18904109589041,M,2797,2311,OWNER,,,,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,28,MONTHLY,1997-10-19,1752,1.0,0.0,1.0,0.0,,32796.0,,,,,,,,,1,438,70,10568.136666666667,7147.785000000001,
2644,2798,65,68.56164383561644,M,2798,2312,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,MONTHLY,1997-09-26,1729,1.0,0.0,1.0,0.0,,32797.0,,,,,,,,,1,461,59,2926.2714285714283,2314.1290322580644,
2645,2799,4,38.106849315068494,F,2799,2313,OWNER,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,26,WEEKLY,1993-04-13,102,2.0,0.0,1.0,0.0,,32798.0,,,,,,,,,1,2088,453,5785.6911242603555,3075.1037037037036,
2646,2800,2,50.38356164383562,M,2800,2314,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,MONTHLY,1996-09-07,1345,,,,,,,,,,,,,,,1,845,125,6838.455357142857,4872.771014492753,
2647,2801,75,80.92328767123287,M,2801,2315,OWNER,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,75,MONTHLY,1994-02-13,408,1.0,0.0,1.0,0.0,,32800.0,,,,,,,,,1,1782,287,2354.0734513274333,1305.9528735632184,
2648,2802,1,33.11232876712329,F,2802,2316,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1997-07-21,1662,3.0,0.0,1.0,0.0,,32801.0,,,,,,,,,1,528,112,2008.5857142857144,810.7885714285715,
2649,2803,68,68.26849315068493,M,2803,2317,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1997-08-28,1700,2.0,0.0,2.0,0.0,,32804.5,,,,,,,,,1,490,77,2962.4758620689654,1329.8458333333335,
2650,2804,68,63.18356164383562,F,2804,2317,DISPONENT,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1997-08-28,1700,2.0,0.0,2.0,0.0,,32804.5,,,,,,,,,1,490,77,2962.4758620689654,1329.8458333333335,
2651,2805,73,35.49315068493151,M,2805,2318,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,73,MONTHLY,1993-11-08,311,4.0,0.0,1.0,1.0,,32806.0,32808.0,,,,,,,,1,1879,536,12405.746031746032,3758.0443902439024,
2652,2806,58,44.534246575342465,F,2806,2319,OWNER,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,58,MONTHLY,1996-07-02,1278,1.0,0.0,1.0,0.0,,32810.0,,,,,,,,,1,912,152,12953.855072463768,9886.949333333334,
2653,2808,8,25.77260273972603,F,2808,2321,OWNER,443.0,classic,1997-06-29,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,35,MONTHLY,1993-05-13,132,1.0,1.0,0.0,0.0,32814.0,,,,,,,,,,1,2058,424,16786.208988764047,11965.572222222225,
2654,2809,33,20.893150684931506,M,2809,2322,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,MONTHLY,1995-01-02,731,5.0,0.0,1.0,1.0,,32816.0,32818.0,5445.0,1996-06-29,46320.0,24.0,1930.0,A,1275.0,1,1459,460,13576.574137931033,4382.624925816024,Favourable
2655,2810,72,28.44931506849315,M,2810,2323,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,72,MONTHLY,1995-05-08,857,1.0,0.0,1.0,0.0,,32820.0,,,,,,,,,1,1333,256,12085.432222222222,6087.731325301204,
2656,2811,1,53.104109589041094,F,2811,2324,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1997-05-24,1604,1.0,0.0,1.0,0.0,,32821.0,,,,,,,,,1,586,97,7698.248717948718,4716.713793103449,
2657,2812,55,29.687671232876713,F,2812,2325,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1997-02-26,1517,3.0,0.0,1.0,1.0,,32822.0,32824.0,,,,,,,,1,673,153,9249.87777777778,3521.9925925925922,
2658,2813,70,58.76712328767123,M,2813,2326,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1994-01-24,388,1.0,0.0,1.0,0.0,,32825.0,,,,,,,,,1,1802,321,8881.359541984733,5057.015204678361,
2659,2814,19,26.90684931506849,F,2814,2327,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,MONTHLY,1993-06-08,158,1.0,0.0,1.0,0.0,,32826.0,,,,,,,,,1,2032,330,8036.681379310344,6091.545251396648,
2660,2815,35,69.55342465753425,M,2815,2328,OWNER,444.0,gold,1998-04-03,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1995-06-14,894,1.0,0.0,1.0,0.0,,32827.0,,,,,,,,,1,1296,227,3619.8222222222225,1562.1383561643834,
2661,2816,35,61.84109589041096,F,2816,2328,DISPONENT,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1995-06-14,894,1.0,0.0,1.0,0.0,,32827.0,,,,,,,,,1,1296,227,3619.8222222222225,1562.1383561643834,
2662,2817,1,22.87945205479452,F,2817,2329,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-08-07,1314,1.0,0.0,1.0,0.0,,32828.0,,,,,,,,,1,876,139,3542.521666666667,2235.8962025316455,
2663,2818,54,36.74794520547945,M,2818,2330,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1993-01-19,18,2.0,0.0,1.0,0.0,,32829.0,,,,,,,,,1,2172,399,1773.4323741007195,861.71,
2664,2819,8,19.4,M,2819,2331,OWNER,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,8,MONTHLY,1995-04-29,848,2.0,0.0,1.0,0.0,,32831.0,,,,,,,,,1,1342,230,1648.2141176470586,870.6165517241379,
2665,2820,77,33.06301369863014,M,2820,2332,OWNER,445.0,gold,1998-11-19,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,MONTHLY,1996-09-24,1362,1.0,0.0,1.0,0.0,,32833.0,,,,,,,,,1,828,139,4586.8828125,3024.776,
2666,2821,45,19.17808219178082,F,2821,2333,OWNER,,,,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,MONTHLY,1994-10-08,645,,,,,,,,,,,,,,,1,1545,276,3086.460431654676,2952.3021897810218,
2667,2822,50,41.23013698630137,M,2822,2334,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,MONTHLY,1996-03-19,1173,2.0,0.0,1.0,0.0,,32835.0,,5446.0,1997-08-04,48312.0,24.0,2013.0,C,1676.0,1,1017,214,6502.570967741935,4610.814035087719,Favourable
2668,2823,70,53.07397260273972,F,2823,2335,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1996-04-04,1189,5.0,0.0,1.0,1.0,,32836.0,32838.0,5447.0,1997-11-12,541200.0,60.0,9020.0,D,1776.0,1,1001,329,5260.5459183673465,2244.035064935065,Non-Favourable
2669,2824,39,58.36164383561644,M,2824,2336,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,39,MONTHLY,1993-07-08,188,1.0,0.0,1.0,0.0,,32841.0,,,,,,,,,1,2002,376,2764.2349693251535,1935.345539906103,
2670,2825,65,41.78904109589041,M,2825,2337,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,MONTHLY,1997-07-07,1648,2.0,0.0,1.0,0.0,,32842.0,,,,,,,,,1,542,106,10982.691891891891,5085.002898550724,
2671,2826,59,64.96986301369863,M,2826,2338,OWNER,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,MONTHLY,1997-08-08,1680,1.0,1.0,0.0,0.0,32844.0,,,,,,,,,,1,510,80,15261.251219512196,14006.376470588235,
2672,2827,63,76.93424657534247,M,2827,2339,OWNER,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,63,MONTHLY,1996-09-22,1360,1.0,0.0,1.0,0.0,,32845.0,,,,,,,,,1,830,124,3101.273076923077,1969.7250000000001,
2673,2828,14,50.512328767123286,F,2828,2340,OWNER,,,,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,14,MONTHLY,1997-06-22,1633,,,,,,,,,,,,,,,1,557,83,4641.98717948718,3127.0409090909093,
2674,2829,33,60.054794520547944,F,2829,2341,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,MONTHLY,1995-11-25,1058,2.0,0.0,1.0,0.0,,32846.0,,,,,,,,,1,1132,203,1634.2915492957745,724.1000000000001,
2675,2830,51,25.147945205479452,M,2830,2342,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,MONTHLY,1993-02-11,41,1.0,0.0,1.0,0.0,,32848.0,,,,,,,,,1,2149,343,1705.543795620438,995.3543689320388,
2676,2831,68,19.493150684931507,F,2831,2343,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1994-12-09,707,2.0,0.0,1.0,0.0,,32849.0,,5449.0,1995-11-04,99336.0,24.0,4139.0,A,1037.0,1,1483,303,5579.565811965812,3270.3,Favourable
2677,2832,13,72.4931506849315,M,2832,2344,OWNER,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,13,MONTHLY,1996-07-02,1278,2.0,0.0,2.0,0.0,,32851.5,,,,,,,,,1,912,165,2476.0999999999995,1188.1826923076924,
2678,2833,13,76.53424657534246,F,2833,2344,DISPONENT,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,13,MONTHLY,1996-07-02,1278,2.0,0.0,2.0,0.0,,32851.5,,,,,,,,,1,912,165,2476.0999999999995,1188.1826923076924,
2679,2834,52,50.64383561643836,M,2834,2345,OWNER,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,5,MONTHLY,1993-10-25,297,2.0,0.0,1.0,0.0,,32854.0,,5450.0,1994-12-11,199680.0,60.0,3328.0,C,709.0,1,1893,400,10696.029921259842,4656.908396946565,Favourable
2680,2835,27,33.95068493150685,M,2835,2346,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,MONTHLY,1996-05-08,1223,4.0,0.0,1.0,1.0,,32855.0,32857.0,,,,,,,,1,967,193,10889.091836734693,3167.7797101449273,
2681,2836,38,80.33424657534246,F,2836,2347,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1996-08-30,1337,1.0,0.0,1.0,0.0,,32859.0,,,,,,,,,1,853,137,3424.3129629629634,2081.009638554217,
2682,2837,38,72.66575342465754,M,2837,2347,DISPONENT,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1996-08-30,1337,1.0,0.0,1.0,0.0,,32859.0,,,,,,,,,1,853,137,3424.3129629629634,2081.009638554217,
2683,2838,65,34.83835616438356,M,2838,2348,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,MONTHLY,1996-02-05,1130,2.0,0.0,1.0,0.0,,32860.0,,,,,,,,,1,1060,204,7886.338888888888,4095.742424242424,
2684,2839,72,71.53972602739726,F,2839,2349,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,72,MONTHLY,1996-09-11,1349,1.0,0.0,1.0,0.0,,32862.0,,,,,,,,,1,841,122,3264.711538461538,2230.531428571429,
2685,2840,72,65.67945205479452,M,2840,2349,DISPONENT,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,72,MONTHLY,1996-09-11,1349,1.0,0.0,1.0,0.0,,32862.0,,,,,,,,,1,841,122,3264.711538461538,2230.531428571429,
2686,2841,18,26.745205479452054,F,2841,2350,OWNER,446.0,classic,1998-06-04,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,18,MONTHLY,1996-08-04,1311,3.0,0.0,1.0,0.0,,32864.0,,5451.0,1997-05-11,159744.0,48.0,3328.0,C,1591.0,1,879,199,15961.056338028173,8029.013008130081,Favourable
2687,2842,74,41.56986301369863,M,2842,2351,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1997-09-08,1711,1.0,0.0,1.0,0.0,,32866.0,,,,,,,,,1,479,81,10247.161764705885,6092.842553191489,
2688,2843,70,33.26027397260274,F,2843,2352,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1995-01-21,750,4.0,0.0,1.0,1.0,,32867.0,32869.0,5452.0,1996-04-29,49440.0,60.0,824.0,C,1214.0,1,1440,400,10719.35306122449,3266.603311258278,Favourable
2689,2844,51,37.14246575342466,M,2844,2353,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,MONTHLY,1995-09-21,993,2.0,0.0,1.0,0.0,,32871.0,,,,,,,,,1,1197,247,8000.621176470588,3734.5456790123453,
2690,2845,7,47.36164383561644,M,2845,2354,OWNER,447.0,classic,1998-10-07,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,MONTHLY,1997-03-17,1536,1.0,0.0,1.0,0.0,,32873.0,,,,,,,,,1,654,105,9918.66818181818,6169.99344262295,
2691,2846,1,30.813698630136987,F,2846,2355,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-01-03,732,,,,,,,,,,,,,,,1,1458,258,22957.172164948457,13506.923880597014,
2692,2847,34,57.47671232876712,F,2847,2356,OWNER,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34,WEEKLY,1996-12-23,1452,,,,,,,,,,,,,,,1,738,101,8385.155769230769,7933.260869565217,
2693,2848,34,60.9041095890411,M,2848,2356,DISPONENT,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34,WEEKLY,1996-12-23,1452,,,,,,,,,,,,,,,1,738,101,8385.155769230769,7933.260869565217,
2694,2849,19,71.7972602739726,M,2849,2357,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,MONTHLY,1993-01-04,3,1.0,0.0,1.0,0.0,,32874.0,,,,,,,,,1,2187,357,3249.226206896552,2041.7037735849055,
2695,2850,7,29.386301369863013,M,2850,2358,OWNER,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,MONTHLY,1995-09-13,985,1.0,0.0,1.0,0.0,,32875.0,,,,,,,,,1,1205,192,4992.866265060242,3598.2238532110086,
2696,2851,54,60.43561643835616,M,2851,2359,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1996-07-14,1290,1.0,0.0,1.0,0.0,,32876.0,,,,,,,,,1,900,165,2707.91095890411,1982.8847826086956,
2697,2852,26,57.55068493150685,F,2852,2360,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26,MONTHLY,1996-08-27,1334,1.0,0.0,1.0,0.0,,32877.0,,,,,,,,,1,856,161,10737.556896551723,5374.133980582524,
2698,2853,28,43.71506849315068,F,2853,2361,OWNER,,,,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,28,MONTHLY,1994-02-25,420,2.0,0.0,1.0,0.0,,32878.0,,5453.0,1995-04-01,156672.0,36.0,4352.0,A,820.0,1,1770,367,3800.230188679245,2831.609615384615,Favourable
2699,2854,16,50.61917808219178,M,2854,2362,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,MONTHLY,1996-12-30,1459,1.0,0.0,1.0,0.0,,32880.0,,,,,,,,,1,731,102,1859.6844444444446,1016.4631578947369,
2700,2855,16,42.463013698630135,F,2855,2362,DISPONENT,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,MONTHLY,1996-12-30,1459,1.0,0.0,1.0,0.0,,32880.0,,,,,,,,,1,731,102,1859.6844444444446,1016.4631578947369,
2701,2856,47,76.1917808219178,M,2856,2363,OWNER,,,,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,MONTHLY,1994-10-07,644,2.0,0.0,2.0,0.0,,32881.5,,,,,,,,,1,1546,307,3449.5000000000005,1598.556862745098,
2702,2857,33,72.95890410958904,M,2857,2364,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,MONTHLY,1995-05-03,852,1.0,0.0,1.0,0.0,,32883.0,,,,,,,,,1,1338,235,2972.566292134831,1667.509589041096,
2703,2858,42,73.93424657534247,F,2858,2365,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,42,MONTHLY,1994-11-04,672,1.0,0.0,1.0,0.0,,32884.0,,,,,,,,,1,1518,241,2580.2178217821784,1642.0928571428572,
